source,target,tgt_lng
Vingadora Exocósmica,Pisztolyistennő,hu
Virtud del Mártir,Mártírerény,hu
Virtud del mártir,Mártírerény,hu
Virtude do Mártir,Mártírerény,hu
Virtue of the Martyr,Mártírerény,hu
Virtutea martirului,Mártírerény,hu
Virtù del martire,Mártírerény,hu
Visage spirituel,Szellemarc,hu
Visionnaire,Csillagnéző,hu
Vitalidad Vampírica,Vámpírerő I.,hu
Vitalidad vampírica,Vámpírerő I.,hu
Vitalidade Vampírica,Vámpírerő I.,hu
Vitalitate vampirică,Vámpírerő I.,hu
Vitalità vampirica,Vámpírerő I.,hu
Vitalité vampirique,Vámpírerő I.,hu
Viteză termipnală,Énkesebesség,hu
Viễn Chinh,Utazó,hu
Void Gauntlet,Ürességkesztyű,hu
Void Staff,Az Üresség botja,hu
Voința buzduganului,A buzogány akarata,hu
Voința titanului,A titán elszántsága,hu
Vojevůdcova čest,Hadúri dicsőség,hu
Volonté de la massue,A buzogány akarata,hu
Voluntad de la maza,A buzogány akarata,hu
Voluntad del Mazo,A buzogány akarata,hu
Volver al Ruedo,Visszatérés-történet,hu
Vorausdenken,Előrelátás,hu
Voto del Protettore,Az Oltalmazó esküje,hu
Voto del cavaliere,Lovagi eskü,hu
Vous vous sentez en veine ?,Kedvez a szerencse,hu
Voyager,Utazó,hu
Voyager Emblem,Utazó embléma,hu
Voyageur,Utazó,hu
Vražední čtveráci,A négyek ereje,hu
Vražednější klobouky,Halálosabb süvegek,hu
Vražednější čepele,Halálosabb pengék,hu
Vrcholná sestava,Kimaxolt összeállítás,hu
Vuốt Rồng,Sárkánykarom,hu
Vyber vlastnost,Válassz adottságot,hu
Vybíravé výběry,Újrasorsolás napestig,hu
Vyhlazovač,Kiirtó,hu
Vyhnanci,Száműzöttek I.,hu
Vyplatí se čekat,Megéri a várakozást,hu
Vyrob si kamaráda,Kovácsolj barátot,hu
Vysoké napětí,Magasfeszültség,hu
Vytrvalý vzestup,Felfelé irányuló mobilitás,hu
Vyzyvatel,Kihívó,hu
Vzestup,Felemelkedés,hu
Válečná stezka,Hadiösvény,hu
Ván Cược Hoàng Kim,Aranyjátszma,hu
Ván Cược URF,Urf játszmája,hu
Vánek,Zefír,hu
Vânătoare de comori,Kincsvadászat,hu
Vânător galactic,Galaxisvadász,hu
Vânătorul de uriași,Óriásölő,hu
Vé Kim Cương,Spektrum jegy,hu
Vô Cực Kiếm,Határtalan penge,hu
Vô Pháp,Zsivány,hu
Võ Sĩ Giác Đấu,Hivatásos bokszoló,hu
Výbušný růst,Robbanásszerű fejlődés,hu
Výcvik tělesného strážce,Testőrképzés,hu
Výrobce holí,Botkovács,hu
Výrobce mečů,Kardkovács,hu
Výzva chaosu,A káosz hívása,hu
Văl uniform,Egyenlepel,hu
Vălul nemișcării,A mozdulatlanság leple,hu
Věčná dohoda,Örök paktum,hu
Věštec,Jós,hu
Věž,A torony,hu
Vœu du chevalier,Lovagi eskü,hu
Vœu du protecteur,Az Oltalmazó esküje,hu
Vůle palcátu,A buzogány akarata,hu
Vươn Tới Tinh Tú,Törj a csillagok felé,hu
Vương Miện Chiến Thuật,A taktikus koronája,hu
Vương Miện Hoàng Gia,Koronaőr,hu
Vương Miện Hắc Hóa,Elátkozott korona,hu
Vương Miện Nặng Trĩu,Nehéz a korona,hu
W Czepku Urodzony,Ezüstkanál,hu
W Czwórce Siła,Négységben az erő,hu
Wachsende Wurzeln,Szerteágazó gyökerek,hu
Wampiryczna Żywotność,Vámpírerő I.,hu
Wand Overflow,Pálcaszállítmány,hu
Wanderer,Utazó,hu
Wanderer-Emblem,Utazó embléma,hu
Warlord's Honor,Hadúri dicsőség,hu
Warmog's Armor,Warmog vértje,hu
Warmog'un Zırhı,Warmog vértje,hu
Warmogova zbroj,Warmog vértje,hu
Warmogs Rüstung,Warmog vértje,hu
Warpath,Hadiösvény,hu
Warto Poczekać,Megéri a várakozást,hu
Wartość Dodana,Dupla érték,hu
Wczesna Nauka,Korai tanulságok,hu
We Stick Together,Összetartunk,hu
Weise Ausgaben,Okos költekezés,hu
Weltraum-Groove,Űrzúzda,hu
Weltraum-Groove-Emblem,Űrzúzda embléma,hu
Wezwanie Chaosu,A káosz hívása,hu
Widmowy Rapier,Túlvilági szablya,hu
Wie ist es um dein Glück bestellt?,Kedvez a szerencse,hu
Wieczny Brąz,Bronz mindörökké II.,hu
Wieczny Pakt,Örök paktum,hu
Wiederaufnahme der Mission,Küldetés újrakezdése,hu
Wielka Wygrana,Biztos győzelem,hu
Wielki Wybuch,A Nagy Bumm,hu
Wielkie Poświęcenie,Elköteleződés,hu
Wielkość i Potęga,Hatalmas és erős,hu
Wieża,A torony,hu
Willkürlicher Killer,Válogatás nélkül,hu
Win Out,Biztos győzelem,hu
"Winzig, aber tödlich","Kicsi, de halálos",hu
Winzige Titanen,Apró titánok,hu
Winzigster Titan,A legapróbb titán,hu
Wir halten zusammen,Összetartunk,hu
Wise Spending,Okos költekezés,hu
Wit's End,Utolsó esély,hu
Withered Relic,Sorvadt ereklye,hu
Wkalkulowana Strata,Betervezett veszteség,hu
Wojenna Ścieżka,Hadiösvény,hu
Wola Buławy,A buzogány akarata,hu
Worth the Wait,Megéri a várakozást,hu
Woven Magic,Varázsszőttes,hu
Wskrzeszenie,A feltámadás áldása,hu
Wsparcie,Egységben az erő,hu
Wspinaczka po Drabince,Felfelé a ranglétrán I.,hu
Wspólne Siły,Csapatkeresés,hu
Wybierz cechę,Válassz adottságot,hu
Wygięty Łuk,Reflexíj,hu
Wygnańcy,Száműzöttek I.,hu
Wykuj Znajomego,Kovácsolj barátot,hu
Wykuklenie,Közös gyakorlás,hu
Wykuto w Sile,Erőben kovácsolva,hu
Wyniesienie,Felemelkedés,hu
Wyprzedaż na Ostro,Villámakció,hu
Wyrocznia,Jós,hu
Wysokie Napięcie,Magasfeszültség,hu
Wytnij sobie drogę,Vágj utat,hu
Wywyższenie Kayle,Kayle felmagasztosulása,hu
Wzmacniający Medalion,Ösztönző medál,hu
Wzmocnienie Raz i Dwa,"Egy erősítés, két erősítés",hu
Wälzer der Attribute,Az adottságok könyve,hu
Wędrujący Krab,Suhanó sutyerák,hu
Włócznia Shojin,Shojin lándzsája,hu
Xayah,Xayah,hu
Xoay Bài Tự Động,Újraalkotó,hu
Xây Dựng Đội Hình,Csapatépítés,hu
Xúc Xắc Hoành Tráng,Hatalmas sorsolás,hu
Xúc Xắc Ma Pháp,Varázsdobás,hu
Xúc Xắc Vô Tận,Újrasorsolás napestig,hu
Xạ Thần,Pisztolyistennő,hu
Yaldızlı Çelik,Díszes acél,hu
Yalnız Zırh,Egyéni vért,hu
Yampiri Yengeç,Suhanó sutyerák,hu
Yan Etkiler,Mellékhatások,hu
Yarı İletken,Félvezető,hu
Yasak İdol,Tiltott bálvány,hu
Yasuo'nun Altın Hücresi,Yasuo aranymezője,hu
Yasuo'nun Kılıç Sanatı,Yasuo kardforgatása,hu
Yasuo'nun Lütfu,Yasuo áldása,hu
Yasuo'nun İlgi Budalası Eklentisi,Yasuo Figyelemmegosztása,hu
Yasuo's Bladework,Yasuo kardforgatása,hu
Yasuo's Boon,Yasuo áldása,hu
Yasuo's Golden Hex,Yasuo aranymezője,hu
Yasuo's Share The Spotlight,Yasuo Figyelemmegosztása,hu
Yasuo: Împarte centrul atenției,Yasuo Figyelemmegosztása,hu
Yasuos Goldfeld,Yasuo aranymezője,hu
Yasuos Klingentanz,Yasuo kardforgatása,hu
Yasuos Segen,Yasuo áldása,hu
Yasuos „Teile das Rampenlicht“,Yasuo Figyelemmegosztása,hu
Yasuovo mistrovství meče,Yasuo kardforgatása,hu
Yasuovo zlaté pole,Yasuo aranymezője,hu
Yasuův dar,Yasuo áldása,hu
Yasuův Široký paprsek,Yasuo Figyelemmegosztása,hu
Yatırımın Getirisi,Elkötelezett,hu
Yayılan Kökler,Szerteágazó gyökerek,hu
Yayım Yayındır,Rendelkezz az íjammal,hu
Yağmacı,Martalóc,hu
Yağmacı Amblemi,Martalóc embléma,hu
Yaşayan Ocak,Lángoló kohó,hu
Yedek Yaylar,Tartalékíjak,hu
Yelmo Adaptable,Adaptív sisak,hu
Yelmo adaptable,Adaptív sisak,hu
Yelmo sombrío,Martalóc,hu
Yeni Çağ,Korszak,hu
Yenilemeye Devam,Jó sorozat,hu
Yenilmez,A rettenthetetlen,hu
Yok Edici,Kiirtó,hu
Yolumdan Dönmem,SZILÁRD ELTÖKÉLTSÉG,hu
You Have My Bow,Rendelkezz az íjammal,hu
Yozlaşmış Vampirî Asa,Megrontott vámpírjogar,hu
Yük Aktarımı,Töltésátvitel I.,hu
Yüklü Borç,Előleg,hu
Yüksek Voltaj,Magasfeszültség,hu
Yükseliş,Felemelkedés,hu
Yıldız Gözlemcisi,Csillagnéző,hu
Yıldız Gözlemcisi Amblemi,Csillagnéző embléma,hu
Yıldız Kombosu,Csillagfényes kombó,hu
Yıldızlara Uzan,Törj a csillagok felé,hu
Yıpranmış Antika,Sorvadt ereklye,hu
Za jakou cenu,De milyen áron?,hu
Zaangażowanie,Elkötelezett,hu
Zaawansowana Pożyczka,Előleg,hu
Zabiják obrů,Óriásölő,hu
Zabójca do Wynajęcia,Bérgyilkos,hu
Zabójczy Kapelusz Rabadona,Rabadon halálsüvege,hu
Zagracony Umysł,Zsúfolt elme,hu
Zagłada,Végzethozó,hu
Zakopane Skarby,Eltemetett kincsek,hu
Zakopané poklady,Eltemetett kincsek,hu
Zamankıran,Időtörő,hu
Zamankıran Amblemi,Időtörő embléma,hu
Zamiř ke hvězdám,Törj a csillagok felé,hu
Zaměřovací optika,Célbefogó optika,hu
Zaneprázdněná mysl,Zsúfolt elme,hu
Zapora Przedniej Formacji,A frontvonal alapjai,hu
Zapovězená modla,Tiltott bálvány,hu
Zaprzepaszczona Znajomość,Lekésett csatlakozás,hu
Zapuszczanie Korzeni,Szerteágazó gyökerek,hu
Zararına Satış,Villámakció,hu
Zasłona Równości,Egyenlepel,hu
Zbiry,Zsivány,hu
Zbytečně dlouhá hůl,Feleslegesen nagy pálca,hu
Zdobená pěstnice,Drágaköves kesztyű,hu
Zdobený květ,Drágaköves lótusz II.,hu
Zdrang!,Paff!,hu
Zed,Zed,hu
Zed,Megszálló Zed,hu
Zed Invasor,Megszálló Zed,hu
Zed Invasore,Megszálló Zed,hu
Zed Kẻ Xâm Lăng,Megszálló Zed,hu
Zefir,Zefír,hu
Zefiro,Zefír,hu
Zeitbrecher,Időtörő,hu
Zeitbrecher-Emblem,Időtörő embléma,hu
Zeița armelor,Pisztolyistennő,hu
Zeke'nin Kasvetli Sancağı,Zeke komor hírnöke,hu
Zeke'nin Sancağı,Zeke hírnöke,hu
Zeke's Bleak Herald,Zeke komor hírnöke,hu
Zeke's Herald,Zeke hírnöke,hu
Zekes Herold,Zeke hírnöke,hu
Zekes düsterer Herold,Zeke komor hírnöke,hu
Zekeův pochmurný posel,Zeke komor hírnöke,hu
Zekeův posel,Zeke hírnöke,hu
Zephir,Zefír,hu
Zephyr,Zefír,hu
Zesílení do závěru hry,Végjátékbeli erőnövelés,hu
Zhouba lichů,Félholt csapás,hu
Zielerfassungslinse,Célbefogó optika,hu
Zihin Açıklığı,Tiszta elme,hu
Zihin Bulanıklığı,Zsúfolt elme,hu
Zihinsel Hazırlık,Aurafarmolás,hu
Zincir Yelek,Sodronyozott mellény,hu
Zindelik Broşu,Ösztönző medál,hu
Zjazd Urodzinowy,Születésnapi találkozó,hu
Zkázonoš,Végzethozó,hu
Zlaté vejce,Az aranytojás,hu
Zlatý drak,Az aranysárkány,hu
Zlatý hod,Aranyjátszma,hu
Zlatý monzun,Pénzmonszun,hu
Zlodějské rukavice,Tolvajkesztyű,hu
Zlodějíček,Lenyúlás,hu
Zmora Licza,Félholt csapás,hu
Zoe,Zoe,hu
Zorn des Kraken,A kraken haragja,hu
Zoé,Zoe,hu
Zrcadlová osobnost,Perszónatükör,hu
Zručná výroba,Barkácsolt barkácsolás,hu
Zrádné upírské žezlo,Megrontott vámpírjogar,hu
Ztracené konexe,Lekésett csatlakozás,hu
Zu etwas nütze,Csak jó valamire I.,hu
Zu viel Wert,Dupla érték,hu
Zu welchem Preis,De milyen áron?,hu
Zu zäh,Duplán szívós,hu
Zumito de la risa,Az erő itala,hu
Zusammenarbeit,Csapatkeresés,hu
Zwillingswächter,Ikerőrzők,hu
Zwycięstwo Viktora z Arcane,Arcane Vidor Viktor,hu
Zz'Rot Kapısı,Zz'Rot-kapu,hu
Zz'Rot Portal,Zz'Rot-kapu,hu
Zz'Rot-Portal,Zz'Rot-kapu,hu
Zákeřná monetizace,Könyörtelen költség,hu
Základ přední řady,A frontvonal alapjai,hu
Záložní luky,Tartalékíjak,hu
Závěrečný spurt,Biztos győzelem,hu
Zářivý rošťák,Sugárzó csirkefogó,hu
Zéfiro,Zefír,hu
Zéphyr,Zefír,hu
Zügiger Doppelkill,Gyors kettős gyilkosság,hu
Ząb Nashora,Nashor foga,hu
Złote Jajo,Az aranytojás,hu
Złote Pole Yasuo,Yasuo aranymezője,hu
Złote Ryzyko,Aranyjátszma,hu
Złoty Smok,Az aranysárkány,hu
Złowroga Monetyzacja,Könyörtelen költség,hu
¡Bonk!,Paff!,hu
¡Estadísticas a tutiplén!,Tonnányi statisztika!,hu
¡Milestadísticas!,Tonnányi statisztika!,hu
¡Pum!,Paff!,hu
¡Sube de nivel!,Szintlépés!,hu
¡Subes de nivel!,Szintlépés!,hu
¿A qué precio?,De milyen áron?,hu
¿Hacemos un Muñeco?,Közös gyakorlás,hu
¿Te Sientes con Suerte?,Kedvez a szerencse,hu
À toute meepesse,Énkesebesség,hu
Ábrete Camino,Vágj utat,hu
Ác Nữ,Sötét hölgy,hu
Ám Ảnh Của Varus,Varus megszállottsága,hu
Ánima,Lélek,hu
Áo Choàng Bóng Tối,Az éj kardja,hu
Áo Choàng Bạc,Negatron palást,hu
Áo Choàng Chiến Thuật,Taktikus köpenye,hu
Áo Choàng Diệt Vong,Végtelen kétségbeesés,hu
Áo Choàng Gai,Bokormellény,hu
Áo Choàng Lửa,Naptűz köpeny,hu
Áo Choàng Mờ Ám,Gyanús ballonkabát,hu
Áo Choàng Thủy Ngân,Higany,hu
Áo Choàng Tĩnh Lặng,A mozdulatlanság leple,hu
Árbitro,Döntőbíró,hu
Árvore de Características,Az adottságfa,hu
Ân Huệ Của Ahri,Ahri áldása,hu
Ân Huệ Của Aurelion Sol,Aurelion Sol áldása,hu
Ân Huệ Của Ekko,Ekko áldása,hu
Ân Huệ Của Evelynn,Evelynn áldása,hu
Ân Huệ Của Kayle,Kayle áldása,hu
Ân Huệ Của Soraka,Soraka áldása,hu
Ân Huệ Của Thresh,Thresh áldása,hu
Ân Huệ Của Varus,Varus áldása,hu
Ân Huệ Của Yasuo,Yasuo áldása,hu
Ân Huệ Tái Sinh,A feltámadás áldása,hu
Ägide der Abenddämmerung,Az Alkony égisze,hu
Ägide der Morgendämmerung,A Hajnal égisze,hu
Çelik İntikam,Pisztolyistennő,hu
Çelikten Yürek,Acélszív,hu
Çifte Ödül,Páros várólista,hu
Échos réparateurs,Jótékony visszhang,hu
Égida del Amanecer,A Hajnal égisze,hu
Égida del Ocaso,Az Alkony égisze,hu
Égida del amanecer,A Hajnal égisze,hu
Égida del anochecer,Az Alkony égisze,hu
Égide da Alvorada,A Hajnal égisze,hu
Égide de l'aube,A Hajnal égisze,hu
Égide do Crepúsculo,Az Alkony égisze,hu
Égide du crépuscule,Az Alkony égisze,hu
Électrocharge,Elektromos töltés,hu
Época,Korszak,hu
Éradicateur,Kiirtó,hu
Étincelle ionique,Ionos szikra,hu
Éveil de l'âme,Lelkek ébredése,hu
Éxito Crítico,Kritikus siker,hu
Éxito crítico,Kritikus siker,hu
Ídolo Prohibido,Tiltott bálvány,hu
Ídolo Proibido,Tiltott bálvány,hu
Ídolo prohibido,Tiltott bálvány,hu
Îmbrâncire,Becsapódás,hu
Îmbrățișare de grup,Nagy ölelés I.,hu
Împrumut avansat,Előleg,hu
În echipă,Csapatkeresés,hu
Încărcare electrică,Elektromos töltés,hu
Înfățișarea sufletului,Szellemarc,hu
Întețește focul,Tápláld a tüzet,hu
Învingătorii iau totul,Hivatásos bokszoló,hu
Învățături timpurii,Korai tanulságok,hu
Óptica de Fijación de Objetivo,Célbefogó optika,hu
Óptica de fijado de objetivos,Célbefogó optika,hu
Ô Hoàng Kim của Yasuo,Yasuo aranymezője,hu
Ôm Tập Thể,Nagy ölelés I.,hu
Ödüllü Müsabaka,Hivatásos bokszoló,hu
Ölüm Kılıcı,Halálpenge,hu
Ölümcül Bıçaklar,Halálosabb pengék,hu
Öncü,Élharcos,hu
Öncü Amblemi,Élharcos embléma,hu
Özel Yapım,Gyári új,hu
Özellik Ağacı,Az adottságfa,hu
Özellik Seç,Válassz adottságot,hu
Özellikler Kitabı,Az adottságok könyve,hu
Últimas palabras,Utolsó lehelet,hu
Último Suspiro,Utolsó lehelet,hu
Último Sussurro,Utolsó lehelet,hu
Úsměv štěstěny,Kedvez a szerencse,hu
Úsvit nad Stříbromořím,Ezüsttóvári hajnal,hu
Útočníkův řemdih,Lecsapó buzogány,hu
Úvodní poznatky,Korai tanulságok,hu
Übergroßer Stab,Feleslegesen nagy pálca,hu
Überlebender,Túlélő,hu
Übungspuppe,Gyakorlófigura,hu
Üçler Ordusu,Hármak légiója,hu
Üçlük,Hármas kombó I.,hu
Ý Chỉ Xích Chùy,A buzogány akarata,hu
Ăn Mòn,Korrózió,hu
Ăn Trộm,Lenyúlás,hu
Čekající kovárna,Szunnyadó kohó,hu
Čepel smrti,Halálpenge,hu
Červený buff,Vörös erősítés,hu
Čistá mysl,Tiszta elme,hu
Částečné vyzdvižení,Részleges Felemelkedés,hu
Đai Khổng Lồ,Az óriás öve,hu
Đam Mê Gậy,Pálcaszállítmány,hu
Đam Mê Kiếm,Kardszállítmány,hu
Đam Mê Đai Lưng,Övszállítmány,hu
Đao Chớp,Villanópengék,hu
Đao Tím,Utolsó esély,hu
Đo Ni Đóng Giày,Szerencsés kesztyű,hu
Đá Hắc Hóa,Mételyékkő,hu
Đánh Là Trúng,Mindent egyre,hu
Đường Ra Trận,Hadiösvény,hu
Được Này Mất Kia,Csak jó valamire I.,hu
Đại Bác Liên Thanh,Gyorstüzelő ágyú,hu
Đấu Sĩ,Bajkeverő,hu
Đầu Tư,Elkötelezett,hu
Đẩy Nhanh Tiến Độ,Felfelé irányuló mobilitás,hu
Đặc Quyền Phú Gia,Ezüstkanál,hu
Định Mệnh,Sorsszövő,hu
Đồng Minh Của Bụt,A gondviselő barátja,hu
Độc Hành,Száműzöttek I.,hu
Đội Hình Tối Ưu,Kimaxolt összeállítás,hu
Động Cơ Tăng Tốc,Mechanikus gyorsító,hu
İdman Eldiveni,Bokszkesztyű,hu
İhtiyaç Paketi,Ajándékcsomag,hu
İki Elin Sesi Var,Dupla érték,hu
İki Kat Güçlendirme,"Egy erősítés, két erősítés",hu
İkinci Şans,Megújult erő,hu
İkiz Muhafızlar,Ikerőrzők,hu
İleri Görüşlülük,Előrelátás,hu
İleri Safha Gücü,Végjátékbeli erőnövelés,hu
İleri Safhalarda Görüşürüz,A végjáték szakértője,hu
İlk Öğretiler,Korai tanulságok,hu
İstilacı Zed,Megszálló Zed,hu
İyon Kıvılcımı,Ionos szikra,hu
Ładunek Elektryczny,Elektromos töltés,hu
Łamacze Czasu,Időtörő,hu
Ławka Pandory,Pandora kispadja,hu
Łubudu!,Paff!,hu
Łuki Zapasowe,Tartalékíjak,hu
Łut Szczęścia,Kedvez a szerencse,hu
Łza Bogini,Istennő könnycseppje,hu
Łącze Cybernetyczne,Kibernetikus fellövő,hu
Łącze Drona,Drónkapcsolat,hu
Œuf d'or,Az aranytojás,hu
Říční krab,Suhanó sutyerák,hu
Ślubowanie Protektora,Az Oltalmazó esküje,hu
Świetliste Wywyższenie Kayle,Kayle ragyogó felmagasztosulása,hu
Świetlisty Szelma,Sugárzó csirkefogó,hu
Świeży Wyrób,Gyári új,hu
Świt Srebrzystej,Ezüsttóvári hajnal,hu
Şafak Kalkanı,A Hajnal égisze,hu
Şafağın Özü,Hajnalmag,hu
Şans Benimle,Kedvez a szerencse,hu
Şanslı Eldiven,Szerencsés kesztyű,hu
Şanslı Hissediyorum,A káosz hívása,hu
Şapkat Nektarı,Az erő itala,hu
Şifalı Küreler,Gyógyító gömbök I.,hu
Şifalı Yankılar,Jótékony visszhang,hu
Şok Dayanıklı,Duplán szívós,hu
Şövalyenin Adağı,Lovagi eskü,hu
Šplhání žebříčkem,Felfelé a ranglétrán I.,hu
Štít soumraku,Az Alkony égisze,hu
Štít úsvitu,A Hajnal égisze,hu
Šťáva Cappa,Az erő itala,hu
Żelazne Zasoby,Vaseszközök,hu
Żywa Kuźnia,Lángoló kohó,hu
Żywe Srebro,Higany,hu
Železné vybavení,Vaseszközök,hu
Živoucí kovárna,Lángoló kohó,hu
Žoldnéř,Martalóc,hu
Žďuch!,Paff!,hu
Țesător al destinului,Sorsszövő,hu
Țintește spre stele,Törj a csillagok felé,hu
Άατροξ,Aatrox,hu
Άνιμα,Lélek,hu
Άξιζε η Αναμονή,Megéri a várakozást,hu
Έζρεαλ,Ezreal,hu
Έμβλημα N.O.V.A.,N.O.V.A. embléma,hu
Έμβλημα Άνιμα,Lélek embléma,hu
Έμβλημα Αστρομάντη,Csillagnéző embléma,hu
Έμβλημα Βοσκού,Pásztor embléma,hu
Έμβλημα Διεκδικητή,Kihívó embléma,hu
Έμβλημα Ελεύθερου Σκοπευτή,Mesterlövész embléma,hu
Έμβλημα Εμπροσθοφυλακής,Élharcos embléma,hu
Έμβλημα Καβγατζή,Bajkeverő embléma,hu
Έμβλημα Κριτή,Döntőbíró embléma,hu
Έμβλημα Μιπ,Énke embléma,hu
Έμβλημα Πριμόρντιαν,Primordiai embléma,hu
Έμβλημα Σελασπίδας,Fényőrző címer,hu
Έμβλημα Σκοτεινού Ιππότη,Martalóc embléma,hu
Έμβλημα Ταξιδευτή,Utazó embléma,hu
Έμβλημα Χρονοθραύστη,Időtörő embléma,hu
Έμβλημα του Αλήτη,Zsivány embléma,hu
Έμβλημα του Διαστημικού Ρυθμού,Űrzúzda embléma,hu
Έμβλημα του Προτειχίσματος,Erőd embléma,hu
Έμβλημα του Σκοτεινού Άστρου,Sötét csillag embléma,hu
Έμβλημα των Σιδηρών Σολάρι,Az iron solarik medálja,hu
Ένα Κομμάτι Ζωή,Csapatépítés,hu
"Ένα, Δύο, Πέντε!","Egy, kettő, öt!",hu
"Ένα, Δύο, Τρία","Egy, kettő, három",hu
Όλεθρος των Απέθαντων,Félholt csapás,hu
Όρκος του Ιππότη,Lovagi eskü,hu
Όρκος του Υπερασπιστή,Az Oltalmazó esküje,hu
Όψη Πνευμάτων,Szellemarc,hu
Ύποπτη Καπαρντίνα,Gyanús ballonkabát,hu
Αγωγός,Fókusz,hu
Αδάμαστος,A rettenthetetlen,hu
Αιγίδα της Αυγής,A Hajnal égisze,hu
Αιγίδα του Δειλινού,Az Alkony égisze,hu
Αιμοδιψής,Vérszomjas,hu
Αιχμή του Απείρου,Határtalan penge,hu
Αιώνας,Korszak,hu
Αιώνια Διαθήκη,Örök paktum,hu
Ακάλι,Akali,hu
Ακλόνητη Καρδιά,Állhatatos szív,hu
Αλήτης,Zsivány,hu
Αμοιβαίο Κεφάλαιο,Fedezeti alap,hu
Ανέλιξη,Felfelé irányuló mobilitás,hu
Αναλογική αύξηση προς το τέλος του παιχνιδιού,Végjátékbeli erőnövelés,hu
Αναμονή του Απροσδόκητου,Várható váratlanság,hu
